location_id,image_number,date,label,orbit,filename,folder,image_dir,chemin_directory,date_satellites_S1,image_files,nouveau_chemin
0167,3,2019-02-06,0,DESCENDING,S1A_IW_GRDH_1SDV_20190206T030815_20190206T030840_025803_02DEB0_ED53,0167,sen12floods_s1_source\sen12floods_s1_source_0167_20190206,0167,20190206,"['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190206T030815_20190206T030840_025803_02DEB0_ED53_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190206T030815_20190206T030840_025803_02DEB0_ED53_corrected_VV.tif']","['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190206T030815_20190206T030840_025803_02DEB0_ED53_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190206T030815_20190206T030840_025803_02DEB0_ED53_corrected_VV.tif']"
0167,4,2019-02-13,0,DESCENDING,S1A_IW_GRDH_1SDV_20190213T030013_20190213T030038_025905_02E25D_0447,0167,sen12floods_s1_source\sen12floods_s1_source_0167_20190213,0167,20190213,"['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190213T030013_20190213T030038_025905_02E25D_0447_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190213T030013_20190213T030038_025905_02E25D_0447_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190213T155906_20190213T155935_014929_01BDFA_2A13_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190213T155906_20190213T155935_014929_01BDFA_2A13_corrected_VV.tif']","['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190213T030013_20190213T030038_025905_02E25D_0447_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190213T030013_20190213T030038_025905_02E25D_0447_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190213T155906_20190213T155935_014929_01BDFA_2A13_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190213T155906_20190213T155935_014929_01BDFA_2A13_corrected_VV.tif']"
0167,5,2019-02-13,0,ASCENDING,S1B_IW_GRDH_1SDV_20190213T155906_20190213T155935_014929_01BDFA_2A13,0167,sen12floods_s1_source\sen12floods_s1_source_0167_20190213,0167,20190213,"['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190213T030013_20190213T030038_025905_02E25D_0447_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190213T030013_20190213T030038_025905_02E25D_0447_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190213T155906_20190213T155935_014929_01BDFA_2A13_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190213T155906_20190213T155935_014929_01BDFA_2A13_corrected_VV.tif']","['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190213T030013_20190213T030038_025905_02E25D_0447_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190213T030013_20190213T030038_025905_02E25D_0447_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190213T155906_20190213T155935_014929_01BDFA_2A13_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190213T155906_20190213T155935_014929_01BDFA_2A13_corrected_VV.tif']"
0167,6,2019-02-18,0,DESCENDING,S1A_IW_GRDH_1SDV_20190218T030815_20190218T030840_025978_02E4EB_4380,0167,sen12floods_s1_source\sen12floods_s1_source_0167_20190218,0167,20190218,"['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190218T030815_20190218T030840_025978_02E4EB_4380_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190218T030815_20190218T030840_025978_02E4EB_4380_corrected_VV.tif']","['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190218T030815_20190218T030840_025978_02E4EB_4380_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190218T030815_20190218T030840_025978_02E4EB_4380_corrected_VV.tif']"
0167,7,2019-02-25,0,DESCENDING,S1A_IW_GRDH_1SDV_20190225T030013_20190225T030038_026080_02E8A1_8FDD,0167,sen12floods_s1_source\sen12floods_s1_source_0167_20190225,0167,20190225,"['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190225T030013_20190225T030038_026080_02E8A1_8FDD_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190225T030013_20190225T030038_026080_02E8A1_8FDD_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190225T155906_20190225T155935_015104_01C3BB_E9BE_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190225T155906_20190225T155935_015104_01C3BB_E9BE_corrected_VV.tif']","['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190225T030013_20190225T030038_026080_02E8A1_8FDD_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190225T030013_20190225T030038_026080_02E8A1_8FDD_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190225T155906_20190225T155935_015104_01C3BB_E9BE_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190225T155906_20190225T155935_015104_01C3BB_E9BE_corrected_VV.tif']"
0167,8,2019-02-25,0,ASCENDING,S1B_IW_GRDH_1SDV_20190225T155906_20190225T155935_015104_01C3BB_E9BE,0167,sen12floods_s1_source\sen12floods_s1_source_0167_20190225,0167,20190225,"['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190225T030013_20190225T030038_026080_02E8A1_8FDD_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190225T030013_20190225T030038_026080_02E8A1_8FDD_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190225T155906_20190225T155935_015104_01C3BB_E9BE_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190225T155906_20190225T155935_015104_01C3BB_E9BE_corrected_VV.tif']","['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190225T030013_20190225T030038_026080_02E8A1_8FDD_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190225T030013_20190225T030038_026080_02E8A1_8FDD_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190225T155906_20190225T155935_015104_01C3BB_E9BE_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190225T155906_20190225T155935_015104_01C3BB_E9BE_corrected_VV.tif']"
0167,9,2019-03-02,0,DESCENDING,S1A_IW_GRDH_1SDV_20190302T030815_20190302T030840_026153_02EB31_6EB7,0167,sen12floods_s1_source\sen12floods_s1_source_0167_20190302,0167,20190302,"['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190302T030815_20190302T030840_026153_02EB31_6EB7_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190302T030815_20190302T030840_026153_02EB31_6EB7_corrected_VV.tif']","['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190302T030815_20190302T030840_026153_02EB31_6EB7_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190302T030815_20190302T030840_026153_02EB31_6EB7_corrected_VV.tif']"
0167,10,2019-03-09,0,DESCENDING,S1A_IW_GRDH_1SDV_20190309T030013_20190309T030038_026255_02EEF0_7D38,0167,sen12floods_s1_source\sen12floods_s1_source_0167_20190309,0167,20190309,"['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190309T030013_20190309T030038_026255_02EEF0_7D38_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190309T030013_20190309T030038_026255_02EEF0_7D38_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190309T155906_20190309T155935_015279_01C97E_79BA_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190309T155906_20190309T155935_015279_01C97E_79BA_corrected_VV.tif']","['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190309T030013_20190309T030038_026255_02EEF0_7D38_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190309T030013_20190309T030038_026255_02EEF0_7D38_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190309T155906_20190309T155935_015279_01C97E_79BA_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190309T155906_20190309T155935_015279_01C97E_79BA_corrected_VV.tif']"
0167,11,2019-03-09,0,ASCENDING,S1B_IW_GRDH_1SDV_20190309T155906_20190309T155935_015279_01C97E_79BA,0167,sen12floods_s1_source\sen12floods_s1_source_0167_20190309,0167,20190309,"['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190309T030013_20190309T030038_026255_02EEF0_7D38_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190309T030013_20190309T030038_026255_02EEF0_7D38_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190309T155906_20190309T155935_015279_01C97E_79BA_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190309T155906_20190309T155935_015279_01C97E_79BA_corrected_VV.tif']","['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190309T030013_20190309T030038_026255_02EEF0_7D38_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190309T030013_20190309T030038_026255_02EEF0_7D38_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190309T155906_20190309T155935_015279_01C97E_79BA_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190309T155906_20190309T155935_015279_01C97E_79BA_corrected_VV.tif']"
0167,12,2019-03-14,1,DESCENDING,S1A_IW_GRDH_1SDV_20190314T030815_20190314T030840_026328_02F196_7D7C,0167,sen12floods_s1_source\sen12floods_s1_source_0167_20190314,0167,20190314,"['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190314T030815_20190314T030840_026328_02F196_7D7C_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190314T030815_20190314T030840_026328_02F196_7D7C_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190314T160711_20190314T160736_015352_01CBEE_7F77_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190314T160711_20190314T160736_015352_01CBEE_7F77_corrected_VV.tif']","['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190314T030815_20190314T030840_026328_02F196_7D7C_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190314T030815_20190314T030840_026328_02F196_7D7C_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190314T160711_20190314T160736_015352_01CBEE_7F77_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190314T160711_20190314T160736_015352_01CBEE_7F77_corrected_VV.tif']"
0167,13,2019-03-14,1,ASCENDING,S1B_IW_GRDH_1SDV_20190314T160711_20190314T160736_015352_01CBEE_7F77,0167,sen12floods_s1_source\sen12floods_s1_source_0167_20190314,0167,20190314,"['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190314T030815_20190314T030840_026328_02F196_7D7C_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190314T030815_20190314T030840_026328_02F196_7D7C_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190314T160711_20190314T160736_015352_01CBEE_7F77_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190314T160711_20190314T160736_015352_01CBEE_7F77_corrected_VV.tif']","['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190314T030815_20190314T030840_026328_02F196_7D7C_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190314T030815_20190314T030840_026328_02F196_7D7C_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190314T160711_20190314T160736_015352_01CBEE_7F77_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190314T160711_20190314T160736_015352_01CBEE_7F77_corrected_VV.tif']"
0167,14,2019-03-15,1,DESCENDING,S1B_IW_GRDH_1SDV_20190315T025918_20190315T025947_015359_01CC23_D3B2,0167,sen12floods_s1_source\sen12floods_s1_source_0167_20190315,0167,20190315,"['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190315T155952_20190315T160020_026350_02F279_65CB_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190315T155952_20190315T160020_026350_02F279_65CB_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190315T025918_20190315T025947_015359_01CC23_D3B2_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190315T025918_20190315T025947_015359_01CC23_D3B2_corrected_VV.tif']","['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190315T155952_20190315T160020_026350_02F279_65CB_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190315T155952_20190315T160020_026350_02F279_65CB_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190315T025918_20190315T025947_015359_01CC23_D3B2_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190315T025918_20190315T025947_015359_01CC23_D3B2_corrected_VV.tif']"
0167,15,2019-03-15,1,ASCENDING,S1A_IW_GRDH_1SDV_20190315T155952_20190315T160020_026350_02F279_65CB,0167,sen12floods_s1_source\sen12floods_s1_source_0167_20190315,0167,20190315,"['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190315T155952_20190315T160020_026350_02F279_65CB_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190315T155952_20190315T160020_026350_02F279_65CB_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190315T025918_20190315T025947_015359_01CC23_D3B2_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190315T025918_20190315T025947_015359_01CC23_D3B2_corrected_VV.tif']","['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190315T155952_20190315T160020_026350_02F279_65CB_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190315T155952_20190315T160020_026350_02F279_65CB_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190315T025918_20190315T025947_015359_01CC23_D3B2_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190315T025918_20190315T025947_015359_01CC23_D3B2_corrected_VV.tif']"
0167,16,2019-03-20,1,DESCENDING,S1B_IW_GRDH_1SDV_20190320T030723_20190320T030748_015432_01CE6E_8DE3,0167,sen12floods_s1_source\sen12floods_s1_source_0167_20190320,0167,20190320,"['sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190320T030723_20190320T030748_015432_01CE6E_8DE3_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190320T030723_20190320T030748_015432_01CE6E_8DE3_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190320T030748_20190320T030813_015432_01CE6E_D9C4_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190320T030748_20190320T030813_015432_01CE6E_D9C4_corrected_VV.tif']","['sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190320T030723_20190320T030748_015432_01CE6E_8DE3_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190320T030723_20190320T030748_015432_01CE6E_8DE3_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190320T030748_20190320T030813_015432_01CE6E_D9C4_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190320T030748_20190320T030813_015432_01CE6E_D9C4_corrected_VV.tif']"
0167,17,2019-03-20,1,DESCENDING,S1B_IW_GRDH_1SDV_20190320T030748_20190320T030813_015432_01CE6E_D9C4,0167,sen12floods_s1_source\sen12floods_s1_source_0167_20190320,0167,20190320,"['sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190320T030723_20190320T030748_015432_01CE6E_8DE3_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190320T030723_20190320T030748_015432_01CE6E_8DE3_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190320T030748_20190320T030813_015432_01CE6E_D9C4_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190320T030748_20190320T030813_015432_01CE6E_D9C4_corrected_VV.tif']","['sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190320T030723_20190320T030748_015432_01CE6E_8DE3_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190320T030723_20190320T030748_015432_01CE6E_8DE3_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190320T030748_20190320T030813_015432_01CE6E_D9C4_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190320T030748_20190320T030813_015432_01CE6E_D9C4_corrected_VV.tif']"
0167,18,2019-03-21,1,DESCENDING,S1A_IW_GRDH_1SDV_20190321T030013_20190321T030038_026430_02F55F_1257,0167,sen12floods_s1_source\sen12floods_s1_source_0167_20190321,0167,20190321,"['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190321T030013_20190321T030038_026430_02F55F_1257_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190321T030013_20190321T030038_026430_02F55F_1257_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190321T155906_20190321T155935_015454_01CF28_4BF5_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190321T155906_20190321T155935_015454_01CF28_4BF5_corrected_VV.tif']","['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190321T030013_20190321T030038_026430_02F55F_1257_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190321T030013_20190321T030038_026430_02F55F_1257_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190321T155906_20190321T155935_015454_01CF28_4BF5_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190321T155906_20190321T155935_015454_01CF28_4BF5_corrected_VV.tif']"
0167,19,2019-03-21,1,ASCENDING,S1B_IW_GRDH_1SDV_20190321T155906_20190321T155935_015454_01CF28_4BF5,0167,sen12floods_s1_source\sen12floods_s1_source_0167_20190321,0167,20190321,"['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190321T030013_20190321T030038_026430_02F55F_1257_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190321T030013_20190321T030038_026430_02F55F_1257_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190321T155906_20190321T155935_015454_01CF28_4BF5_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190321T155906_20190321T155935_015454_01CF28_4BF5_corrected_VV.tif']","['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190321T030013_20190321T030038_026430_02F55F_1257_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190321T030013_20190321T030038_026430_02F55F_1257_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190321T155906_20190321T155935_015454_01CF28_4BF5_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190321T155906_20190321T155935_015454_01CF28_4BF5_corrected_VV.tif']"
0167,20,2019-03-26,1,DESCENDING,S1A_IW_GRDH_1SDV_20190326T030815_20190326T030840_026503_02F802_C26D,0167,sen12floods_s1_source\sen12floods_s1_source_0167_20190326,0167,20190326,"['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190326T030815_20190326T030840_026503_02F802_C26D_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190326T030815_20190326T030840_026503_02F802_C26D_corrected_VV.tif']","['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190326T030815_20190326T030840_026503_02F802_C26D_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190326T030815_20190326T030840_026503_02F802_C26D_corrected_VV.tif']"
0167,21,2019-04-02,1,DESCENDING,S1A_IW_GRDH_1SDV_20190402T030013_20190402T030038_026605_02FBD7_53B9,0167,sen12floods_s1_source\sen12floods_s1_source_0167_20190402,0167,20190402,"['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190402T030013_20190402T030038_026605_02FBD7_53B9_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190402T030013_20190402T030038_026605_02FBD7_53B9_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190402T155906_20190402T155936_015629_01D4EB_9733_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190402T155906_20190402T155936_015629_01D4EB_9733_corrected_VV.tif']","['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190402T030013_20190402T030038_026605_02FBD7_53B9_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190402T030013_20190402T030038_026605_02FBD7_53B9_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190402T155906_20190402T155936_015629_01D4EB_9733_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190402T155906_20190402T155936_015629_01D4EB_9733_corrected_VV.tif']"
0167,22,2019-04-02,1,ASCENDING,S1B_IW_GRDH_1SDV_20190402T155906_20190402T155936_015629_01D4EB_9733,0167,sen12floods_s1_source\sen12floods_s1_source_0167_20190402,0167,20190402,"['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190402T030013_20190402T030038_026605_02FBD7_53B9_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190402T030013_20190402T030038_026605_02FBD7_53B9_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190402T155906_20190402T155936_015629_01D4EB_9733_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190402T155906_20190402T155936_015629_01D4EB_9733_corrected_VV.tif']","['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190402T030013_20190402T030038_026605_02FBD7_53B9_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190402T030013_20190402T030038_026605_02FBD7_53B9_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190402T155906_20190402T155936_015629_01D4EB_9733_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190402T155906_20190402T155936_015629_01D4EB_9733_corrected_VV.tif']"
0167,23,2019-04-07,1,DESCENDING,S1A_IW_GRDH_1SDV_20190407T030815_20190407T030840_026678_02FE78_6C19,0167,sen12floods_s1_source\sen12floods_s1_source_0167_20190407,0167,20190407,"['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190407T030815_20190407T030840_026678_02FE78_6C19_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190407T030815_20190407T030840_026678_02FE78_6C19_corrected_VV.tif']","['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190407T030815_20190407T030840_026678_02FE78_6C19_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190407T030815_20190407T030840_026678_02FE78_6C19_corrected_VV.tif']"
0167,24,2019-04-14,1,DESCENDING,S1A_IW_GRDH_1SDV_20190414T030014_20190414T030039_026780_03023E_1A32,0167,sen12floods_s1_source\sen12floods_s1_source_0167_20190414,0167,20190414,"['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190414T030014_20190414T030039_026780_03023E_1A32_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190414T030014_20190414T030039_026780_03023E_1A32_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190414T155907_20190414T155936_015804_01DABB_37C4_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190414T155907_20190414T155936_015804_01DABB_37C4_corrected_VV.tif']","['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190414T030014_20190414T030039_026780_03023E_1A32_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190414T030014_20190414T030039_026780_03023E_1A32_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190414T155907_20190414T155936_015804_01DABB_37C4_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190414T155907_20190414T155936_015804_01DABB_37C4_corrected_VV.tif']"
0167,25,2019-04-14,1,ASCENDING,S1B_IW_GRDH_1SDV_20190414T155907_20190414T155936_015804_01DABB_37C4,0167,sen12floods_s1_source\sen12floods_s1_source_0167_20190414,0167,20190414,"['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190414T030014_20190414T030039_026780_03023E_1A32_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190414T030014_20190414T030039_026780_03023E_1A32_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190414T155907_20190414T155936_015804_01DABB_37C4_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190414T155907_20190414T155936_015804_01DABB_37C4_corrected_VV.tif']","['sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190414T030014_20190414T030039_026780_03023E_1A32_corrected_VH.tif', 'sen12flood\\0167\\S1A_IW_GRDH_1SDV_20190414T030014_20190414T030039_026780_03023E_1A32_corrected_VV.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190414T155907_20190414T155936_015804_01DABB_37C4_corrected_VH.tif', 'sen12flood\\0167\\S1B_IW_GRDH_1SDV_20190414T155907_20190414T155936_015804_01DABB_37C4_corrected_VV.tif']"
0205,1,2019-02-16,0,ASCENDING,S1B_IW_GRDH_1SDV_20190216T162319_20190216T162344_014973_01BF7C_F567,0205,sen12floods_s1_source\sen12floods_s1_source_0205_20190216,0205,20190216,"['sen12flood\\0205\\S1B_IW_GRDH_1SDV_20190216T162319_20190216T162344_014973_01BF7C_F567_corrected_VH.tif', 'sen12flood\\0205\\S1B_IW_GRDH_1SDV_20190216T162319_20190216T162344_014973_01BF7C_F567_corrected_VV.tif']","['sen12flood\\0205\\S1B_IW_GRDH_1SDV_20190216T162319_20190216T162344_014973_01BF7C_F567_corrected_VH.tif', 'sen12flood\\0205\\S1B_IW_GRDH_1SDV_20190216T162319_20190216T162344_014973_01BF7C_F567_corrected_VV.tif']"
